Episode,Step,State,Action,Reward,Penalty,Energy Efficiency
1790,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",0,2.7321428571428577,9.5,2.232142857142857
1790,1,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
1790,2,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,-4.230875735548633,17.0,2.769124264451367
1790,3,"[[0.0, 7.0, 0.0, 1.0, 0.0, 592.5925925925926, 0.0, 214.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
1790,4,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-9.623047699451245,23.0,3.376952300548755
1790,5,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",0,-9.623047699451245,23.0,3.376952300548755
1790,6,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",0,-8.294871794871796,21.5,3.2051282051282053
1790,7,"[[0.0, 4.0, 0.0, 1.0, 0.0, 666.6666666666667, 0.0, 208.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
1790,8,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-2.8544973544973544,15.5,2.6455026455026456
1790,9,"[[0.0, 8.0, 0.0, 1.0, 0.0, 571.4285714285714, 0.0, 216.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
1790,10,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,3.4622177509501455,9.5,2.9622177509501455
1791,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,6.366262784183441,6.5,2.8662627841834407
1792,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",5,6.848001848001848,5,1.8480018480018479
1793,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,6.723766429648783,5,1.7237664296487825
1794,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,-14.487426734732464,16.0,1.512573265267536
1795,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",1,-10.211983061844755,22.5,2.288016938155244
1795,1,"[[4.0, 23.0, 1.0, 1.0, 666.6666666666667, 372.0930232558139, 208.0, 246.0]]",0,-28.76923076923077,30.0,1.2307692307692308
1796,0,"[[0.0, 21.0, 0.0, 1.0, 0.0, 390.2439024390244, 0.0, 242.0]]",1,-3.583398083398084,15.5,1.9166019166019166
1796,1,"[[10.0, 24.0, 1.0, 1.0, 533.3333333333334, 363.6363636363636, 220.0, 248.0]]",0,-42.975541042386986,44.0,1.0244589576130105
1797,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",5,-42.975541042386986,44.0,1.0244589576130105
1798,0,"[[0.0, 28.0, 0.0, 1.0, 0.0, 333.33333333333326, 0.0, 256.0]]",5,-42.975541042386986,44.0,1.0244589576130105
1799,0,"[[0.0, 28.0, 0.0, 1.0, 0.0, 333.33333333333326, 0.0, 256.0]]",5,-38.92255892255892,40.0,1.0774410774410776
1800,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",5,-30.802574464900463,32.0,1.197425535099536
1801,0,"[[0.0, 17.0, 0.0, 1.0, 0.0, 432.4324324324324, 0.0, 234.0]]",1,17.60824417872876,4.5,2.1082441787287602
1801,1,"[[12.0, 15.0, 1.0, 1.0, 500.0, 457.14285714285717, 224.0, 230.0]]",0,-18.57777777777778,20.0,1.4222222222222223
1802,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",1,13.240896358543417,9.0,2.2408963585434174
1802,1,"[[10.0, 14.0, 1.0, 1.0, 533.3333333333334, 470.5882352941176, 220.0, 228.0]]",0,-14.487426734732464,16.0,1.512573265267536
1803,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",2,-12.43871975019516,14.0,1.56128024980484
1804,0,"[[0.0, 18.0, 0.0, 1.0, 0.0, 421.0526315789474, 0.0, 236.0]]",2,6.784121320249778,5,1.7841213202497772
1805,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",0,6.915708812260537,5,1.9157088122605364
1806,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,2.7321428571428577,9.5,2.232142857142857
1806,1,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,1.3249055507120033,11.0,2.3249055507120024
1806,2,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
1806,3,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,-5.597242380261248,18.5,2.9027576197387517
1806,4,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",0,-8.294871794871796,21.5,3.2051282051282053
1806,5,"[[0.0, 4.0, 0.0, 1.0, 0.0, 666.6666666666667, 0.0, 208.0]]",1,-28.434937611408202,52.0,3.5650623885918002
1806,6,"[[0.0, 2.0, 1.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-10.934937611408198,24.5,3.5650623885918002
1806,7,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
1806,8,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-4.230875735548633,17.0,2.769124264451367
1806,9,"[[0.0, 7.0, 0.0, 1.0, 0.0, 592.5925925925926, 0.0, 214.0]]",0,1.3249055507120033,11.0,2.3249055507120024
1806,10,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,5.563983488132095,6.5,2.0639834881320946
1807,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,6.848001848001848,5,1.8480018480018479
1808,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",0,6.784121320249778,5,1.7841213202497772
1809,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",0,-12.43871975019516,14.0,1.56128024980484
1810,0,"[[0.0, 20.0, 0.0, 1.0, 0.0, 400.0, 0.0, 240.0]]",1,-11.026283240568954,23.5,2.473716759431045
1810,1,"[[2.0, 22.0, 1.0, 1.0, 727.2727272727273, 380.95238095238096, 204.0, 244.0]]",0,-20.619737750172533,22.0,1.3802622498274673
1811,0,"[[0.0, 22.0, 0.0, 1.0, 0.0, 380.95238095238096, 0.0, 244.0]]",1,-12.240563530037214,24.5,2.259436469962786
1811,1,"[[4.0, 24.0, 1.0, 1.0, 666.6666666666667, 363.6363636363636, 208.0, 248.0]]",0,-28.76923076923077,30.0,1.2307692307692308
1812,0,"[[0.0, 21.0, 0.0, 1.0, 0.0, 390.2439024390244, 0.0, 242.0]]",1,-3.009014738821447,15.0,1.9909852611785526
1812,1,"[[9.0, 23.0, 1.0, 1.0, 551.7241379310345, 372.0930232558139, 218.0, 246.0]]",0,-38.92255892255892,40.0,1.0774410774410776
1813,0,"[[0.0, 30.0, 0.0, 1.0, 0.0, 320.0, 0.0, 260.0]]",1,-25.56076276664512,37.5,1.9392372333548804
1813,1,"[[6.0, 32.0, 1.0, 1.0, 615.3846153846154, 307.6923076923077, 212.0, 264.0]]",0,-45.00049975012494,46.0,0.9995002498750624
1814,0,"[[0.0, 32.0, 0.0, 1.0, 0.0, 307.6923076923077, 0.0, 264.0]]",5,-42.975541042386986,44.0,1.0244589576130105
1815,0,"[[0.0, 25.0, 0.0, 1.0, 0.0, 355.55555555555554, 0.0, 250.0]]",1,-5.6087470449172585,17.5,1.8912529550827424
1815,1,"[[10.0, 25.0, 1.0, 1.0, 533.3333333333334, 355.55555555555554, 220.0, 250.0]]",0,-30.802574464900463,32.0,1.197425535099536
1816,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,-24.697916666666668,26.0,1.302083333333333
1817,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",1,10.252544942603421,12.0,2.2525449426034223
1817,1,"[[7.0, 18.0, 1.0, 1.0, 592.5925925925926, 421.0526315789474, 214.0, 236.0]]",0,-14.487426734732464,16.0,1.512573265267536
1818,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",0,-12.43871975019516,14.0,1.56128024980484
1819,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,-8.333333333333334,10,1.6666666666666667
1820,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,6.915708812260537,5,1.9157088122605364
1821,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,6.987577639751553,5,1.987577639751553
1822,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,4.145347278090641,8.0,2.145347278090641
1823,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
1823,1,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,-1.469155330591585,14.0,2.5308446694084155
1823,2,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
1823,3,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,-10.934937611408198,24.5,3.5650623885918002
1823,4,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",3,-10.934937611408198,24.5,3.5650623885918002
1823,5,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",4,-9.623047699451245,23.0,3.376952300548755
1823,6,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",5,-6.9523809523809526,20.0,3.0476190476190474
1823,7,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,-1.469155330591585,14.0,2.5308446694084155
1823,8,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,1.3249055507120033,11.0,2.3249055507120024
1823,9,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,6.987577639751553,5,1.987577639751553
1824,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,6.915708812260537,5,1.9157088122605364
1825,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,7.700815966857784,5,2.700815966857784
1825,1,"[[0.0, 18.0, 0.0, 1.0, 0.0, 421.0526315789474, 0.0, 236.0]]",1,5.949818239291924,16.5,2.4498182392919237
1825,2,"[[4.0, 18.0, 1.0, 1.0, 666.6666666666667, 421.0526315789474, 208.0, 236.0]]",0,-20.619737750172533,22.0,1.3802622498274673
1826,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",1,-3.874355952958574,16.0,2.125644047041427
1826,1,"[[7.0, 22.0, 1.0, 1.0, 592.5925925925926, 380.95238095238096, 214.0, 244.0]]",0,-28.76923076923077,30.0,1.2307692307692308
1827,0,"[[0.0, 23.0, 0.0, 1.0, 0.0, 372.0930232558139, 0.0, 246.0]]",2,-34.86508724641793,36.0,1.1349127535820682
1828,0,"[[0.0, 24.0, 0.0, 1.0, 0.0, 363.6363636363636, 0.0, 248.0]]",5,-37.76946217624184,40.0,2.230537823758163
1828,1,"[[0.0, 35.0, 0.0, 1.0, 0.0, 290.90909090909093, 0.0, 270.0]]",0,-43.91013584117032,46.0,2.089864158829676
1828,2,"[[0.0, 38.0, 0.0, 1.0, 0.0, 275.8620689655172, 0.0, 276.0]]",3,-49.04761904761905,50.0,0.9523809523809524
1829,0,"[[0.0, 30.0, 0.0, 1.0, 0.0, 320.0, 0.0, 260.0]]",4,-42.975541042386986,44.0,1.0244589576130105
1830,0,"[[0.0, 24.0, 0.0, 1.0, 0.0, 363.6363636363636, 0.0, 248.0]]",5,-34.86508724641793,36.0,1.1349127535820682
1831,0,"[[0.0, 24.0, 0.0, 1.0, 0.0, 363.6363636363636, 0.0, 248.0]]",5,-26.734377471919,28.0,1.2656225280809998
1832,0,"[[0.0, 21.0, 0.0, 1.0, 0.0, 390.2439024390244, 0.0, 242.0]]",1,1.6303258145363415,10.5,2.130325814536341
1832,1,"[[8.0, 20.0, 1.0, 1.0, 571.4285714285714, 400.0, 216.0, 240.0]]",0,-20.619737750172533,22.0,1.3802622498274673
1833,0,"[[0.0, 20.0, 0.0, 1.0, 0.0, 400.0, 0.0, 240.0]]",2,-18.57777777777778,20.0,1.4222222222222223
1834,0,"[[0.0, 21.0, 0.0, 1.0, 0.0, 390.2439024390244, 0.0, 242.0]]",2,-14.487426734732464,16.0,1.512573265267536
1835,0,"[[0.0, 17.0, 0.0, 1.0, 0.0, 432.4324324324324, 0.0, 234.0]]",2,-10.387421890747833,12.0,1.612578109252167
1836,0,"[[0.0, 17.0, 0.0, 1.0, 0.0, 432.4324324324324, 0.0, 234.0]]",2,6.723766429648783,5,1.7237664296487825
1837,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,6.784121320249778,5,1.7841213202497772
1838,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,6.848001848001848,5,1.8480018480018479
1839,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,6.987577639751553,5,1.987577639751553
1840,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,1.3249055507120033,11.0,2.3249055507120024
1840,1,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,-1.469155330591585,14.0,2.5308446694084155
1840,2,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
1840,3,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,-10.934937611408198,24.5,3.5650623885918002
1840,4,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",0,-10.934937611408198,24.5,3.5650623885918002
1840,5,"[[0.0, 2.0, 0.0, 1.0, 0.0, 727.2727272727273, 0.0, 204.0]]",4,-8.294871794871796,21.5,3.2051282051282053
1840,6,"[[0.0, 4.0, 0.0, 1.0, 0.0, 666.6666666666667, 0.0, 208.0]]",4,-5.597242380261248,18.5,2.9027576197387517
1840,7,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",4,-2.8544973544973544,15.5,2.6455026455026456
1840,8,"[[0.0, 8.0, 0.0, 1.0, 0.0, 571.4285714285714, 0.0, 216.0]]",0,-1.469155330591585,14.0,2.5308446694084155
1840,9,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
1840,10,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,5.563983488132095,6.5,2.0639834881320946
1841,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,6.915708812260537,5,1.9157088122605364
1842,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,6.848001848001848,5,1.8480018480018479
1843,0,"[[0.0, 16.0, 0.0, 1.0, 0.0, 444.44444444444446, 0.0, 232.0]]",2,7.73930549159907,5,2.7393054915990698
1843,1,"[[0.0, 17.0, 0.0, 1.0, 0.0, 432.4324324324324, 0.0, 234.0]]",3,-12.43871975019516,14.0,1.56128024980484
1844,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,-18.57777777777778,20.0,1.4222222222222223
1845,0,"[[0.0, 14.0, 0.0, 1.0, 0.0, 470.5882352941176, 0.0, 228.0]]",2,-26.734377471919,28.0,1.2656225280809998
1846,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",2,-28.76923076923077,30.0,1.2307692307692308
1847,0,"[[0.0, 23.0, 0.0, 1.0, 0.0, 372.0930232558139, 0.0, 246.0]]",2,-34.86508724641793,36.0,1.1349127535820682
1848,0,"[[0.0, 27.0, 0.0, 1.0, 0.0, 340.4255319148936, 0.0, 254.0]]",2,-36.89441680486457,38.0,1.105583195135434
1849,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",2,-38.92255892255892,40.0,1.0774410774410776
1850,0,"[[0.0, 22.0, 0.0, 1.0, 0.0, 380.95238095238096, 0.0, 244.0]]",2,-37.76946217624184,40.0,2.230537823758163
1850,1,"[[0.0, 35.0, 0.0, 1.0, 0.0, 290.90909090909093, 0.0, 270.0]]",2,-43.828939684371804,46.0,2.171060315628199
1850,2,"[[0.0, 38.0, 0.0, 1.0, 0.0, 275.8620689655172, 0.0, 276.0]]",2,-49.04761904761905,50.0,0.9523809523809524
1851,0,"[[0.0, 31.0, 0.0, 1.0, 0.0, 313.72549019607845, 0.0, 262.0]]",5,-49.04761904761905,50.0,0.9523809523809524
1852,0,"[[0.0, 32.0, 0.0, 1.0, 0.0, 307.6923076923077, 0.0, 264.0]]",2,-40.94957983193277,42.0,1.050420168067227
1853,0,"[[0.0, 23.0, 0.0, 1.0, 0.0, 372.0930232558139, 0.0, 246.0]]",2,-34.86508724641793,36.0,1.1349127535820682
1854,0,"[[0.0, 25.0, 0.0, 1.0, 0.0, 355.55555555555554, 0.0, 250.0]]",2,-28.76923076923077,30.0,1.2307692307692308
1855,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",2,-24.697916666666668,26.0,1.302083333333333
1856,0,"[[0.0, 20.0, 0.0, 1.0, 0.0, 400.0, 0.0, 240.0]]",5,-18.57777777777778,20.0,1.4222222222222223
1857,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",2,-16.533724340175954,18.0,1.466275659824047
1858,0,"[[0.0, 23.0, 0.0, 1.0, 0.0, 372.0930232558139, 0.0, 246.0]]",2,-10.387421890747833,12.0,1.612578109252167
1859,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",1,-3.9644104217029295,26.5,2.535589578297072
1859,1,"[[5.0, 14.0, 1.0, 1.0, 640.0, 470.5882352941176, 210.0, 228.0]]",0,6.784121320249778,5,1.7841213202497772
1860,0,"[[0.0, 16.0, 0.0, 1.0, 0.0, 444.44444444444446, 0.0, 232.0]]",1,-11.13254035683942,34.0,2.867459643160578
1861,0,"[[3.0, 11.0, 1.0, 1.0, 695.6521739130435, 516.1290322580645, 206.0, 222.0]]",0,1.3249055507120033,11.0,2.3249055507120024
1861,1,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
1861,2,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,-4.230875735548633,17.0,2.769124264451367
1861,3,"[[0.0, 7.0, 0.0, 1.0, 0.0, 592.5925925925926, 0.0, 214.0]]",2,-6.9523809523809526,20.0,3.0476190476190474
1861,4,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,-9.623047699451245,23.0,3.376952300548755
1861,5,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",0,-9.623047699451245,23.0,3.376952300548755
1861,6,"[[0.0, 3.0, 0.0, 1.0, 0.0, 695.6521739130435, 0.0, 206.0]]",0,-5.597242380261248,18.5,2.9027576197387517
1861,7,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",0,-1.469155330591585,14.0,2.5308446694084155
1861,8,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,1.3249055507120033,11.0,2.3249055507120024
1861,9,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,5.563983488132095,6.5,2.0639834881320946
1862,0,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,6.848001848001848,5,1.8480018480018479
1863,0,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",3,-7.371256194785607,10,2.6287438052143934
1863,1,"[[0.0, 20.0, 0.0, 1.0, 0.0, 400.0, 0.0, 240.0]]",2,-16.533724340175954,18.0,1.466275659824047
1864,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",2,-20.619737750172533,22.0,1.3802622498274673
1865,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",1,-0.400278441337127,12.5,2.099721558662873
1865,1,"[[8.0, 21.0, 1.0, 1.0, 571.4285714285714, 390.2439024390244, 216.0, 242.0]]",0,-28.76923076923077,30.0,1.2307692307692308
1866,0,"[[0.0, 18.0, 0.0, 1.0, 0.0, 421.0526315789474, 0.0, 236.0]]",2,-32.83449883449883,34.0,1.1655011655011656
1867,0,"[[0.0, 22.0, 0.0, 1.0, 0.0, 380.95238095238096, 0.0, 244.0]]",2,-34.86508724641793,36.0,1.1349127535820682
1868,0,"[[0.0, 26.0, 0.0, 1.0, 0.0, 347.82608695652175, 0.0, 252.0]]",3,-35.74850838680626,38.0,2.251491613193741
1868,1,"[[0.0, 34.0, 0.0, 1.0, 0.0, 296.2962962962963, 0.0, 268.0]]",2,-42.975541042386986,44.0,1.0244589576130105
1869,0,"[[0.0, 27.0, 0.0, 1.0, 0.0, 340.4255319148936, 0.0, 254.0]]",2,-47.02450920619437,48.0,0.9754907938056333
1870,0,"[[0.0, 24.0, 0.0, 1.0, 0.0, 363.6363636363636, 0.0, 248.0]]",5,-47.02450920619437,48.0,0.9754907938056333
1871,0,"[[0.0, 31.0, 0.0, 1.0, 0.0, 313.72549019607845, 0.0, 262.0]]",2,-40.94957983193277,42.0,1.050420168067227
1872,0,"[[0.0, 29.0, 0.0, 1.0, 0.0, 326.53061224489795, 0.0, 258.0]]",5,-36.89441680486457,38.0,1.105583195135434
1873,0,"[[0.0, 29.0, 0.0, 1.0, 0.0, 326.53061224489795, 0.0, 258.0]]",5,-28.76923076923077,30.0,1.2307692307692308
1874,0,"[[0.0, 16.0, 0.0, 1.0, 0.0, 444.44444444444446, 0.0, 232.0]]",1,17.604486167714985,4.5,2.1044861677149838
1874,1,"[[13.0, 14.0, 1.0, 1.0, 484.8484848484849, 470.5882352941176, 226.0, 228.0]]",0,-18.57777777777778,20.0,1.4222222222222223
1875,0,"[[0.0, 16.0, 0.0, 1.0, 0.0, 444.44444444444446, 0.0, 232.0]]",1,10.325195150307257,12.0,2.3251951503072577
1875,1,"[[7.0, 16.0, 1.0, 1.0, 592.5925925925926, 444.44444444444446, 214.0, 232.0]]",0,-12.43871975019516,14.0,1.56128024980484
1876,0,"[[0.0, 19.0, 0.0, 1.0, 0.0, 410.2564102564102, 0.0, 238.0]]",1,3.109830361026532,19.5,2.609830361026533
1876,1,"[[2.0, 18.0, 1.0, 1.0, 727.2727272727273, 421.0526315789474, 204.0, 236.0]]",0,6.915708812260537,5,1.9157088122605364
1877,0,"[[0.0, 11.0, 0.0, 1.0, 0.0, 516.1290322580645, 0.0, 222.0]]",0,2.7321428571428577,9.5,2.232142857142857
1877,1,"[[0.0, 12.0, 0.0, 1.0, 0.0, 500.0, 0.0, 224.0]]",0,-1.469155330591585,14.0,2.5308446694084155
1877,2,"[[0.0, 9.0, 0.0, 1.0, 0.0, 551.7241379310345, 0.0, 218.0]]",0,-5.597242380261248,18.5,2.9027576197387517
1877,3,"[[0.0, 6.0, 0.0, 1.0, 0.0, 615.3846153846154, 0.0, 212.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
1877,4,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-6.9523809523809526,20.0,3.0476190476190474
1877,5,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-6.697408871321915,20.0,3.302591128678085
1878,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,-0.07575757575757613,12.5,2.4242424242424243
1878,1,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,5.563983488132095,6.5,2.0639834881320946
1879,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",0,6.987577639751553,5,1.987577639751553
1880,0,"[[0.0, 10.0, 0.0, 1.0, 0.0, 533.3333333333334, 0.0, 220.0]]",0,6.915708812260537,5,1.9157088122605364
1881,0,"[[0.0, 16.0, 0.0, 1.0, 0.0, 444.44444444444446, 0.0, 232.0]]",1,-10.715878679750222,32.5,1.7841213202497772
1882,0,"[[6.0, 12.0, 1.0, 1.0, 615.3846153846154, 500.0, 212.0, 224.0]]",0,-10.387421890747833,12.0,1.612578109252167
1883,0,"[[0.0, 13.0, 0.0, 1.0, 0.0, 484.8484848484849, 0.0, 226.0]]",3,-12.43871975019516,14.0,1.56128024980484
1884,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",1,10.21869248417921,12.0,2.2186924841792095
1884,1,"[[7.0, 19.0, 1.0, 1.0, 592.5925925925926, 410.2564102564102, 214.0, 238.0]]",0,-22.659742000335065,24.0,1.3402579996649355
1885,0,"[[0.0, 18.0, 0.0, 1.0, 0.0, 421.0526315789474, 0.0, 236.0]]",1,13.109606465323344,9.0,2.1096064653233437
1885,1,"[[9.0, 19.0, 1.0, 1.0, 551.7241379310345, 410.2564102564102, 218.0, 238.0]]",3,-25.633836143152912,28.0,2.3661638568470864
1885,2,"[[29.0, 0.0, 1.0, 0.0, 326.53061224489795, 0.0, 258.0, 0.0]]",4,1.9250674103228445,10.0,1.9250674103228445
1885,3,"[[11.0, 22.0, 1.0, 1.0, 516.1290322580645, 380.95238095238096, 222.0, 244.0]]",0,-40.94957983193277,42.0,1.050420168067227
1886,0,"[[0.0, 23.0, 0.0, 1.0, 0.0, 372.0930232558139, 0.0, 246.0]]",5,-43.828939684371804,46.0,2.171060315628199
1886,1,"[[0.0, 38.0, 0.0, 1.0, 0.0, 275.8620689655172, 0.0, 276.0]]",3,-49.04761904761905,50.0,0.9523809523809524
1887,0,"[[0.0, 31.0, 0.0, 1.0, 0.0, 313.72549019607845, 0.0, 262.0]]",5,-49.04761904761905,50.0,0.9523809523809524
