Thread ID,Epoch,Step,Reward
0,247,1,[0.23895173 0.46496188]
0,248,1,[0.13697403 0.55464889]
0,249,1,[0.14527105 0.52002076]
0,250,1,[0.23394706 0.46134712]
0,251,1,[0.1482392  0.52861876]
0,252,1,[0.1891063  0.48653649]
0,253,1,[0.24442372 0.46348355]
0,254,1,[0.21728762 0.46029062]
0,255,1,[0.15357941 0.4883501 ]
0,256,1,[0.15752954 0.49786932]
0,257,1,[0.15419838 0.54321569]
0,258,1,[0.12180518 0.55024496]
0,259,1,[0.22245559 0.51702087]
0,260,1,[0.1170007  0.60270912]
0,261,1,[0.21094196 0.44917701]
0,262,1,[0.19996503 0.46212615]
0,263,1,[0.23207895 0.49527501]
0,264,1,[0.15022979 0.52969157]
0,265,1,[0.23822074 0.42325904]
0,266,1,[0.181946   0.47458686]
0,267,1,[0.17956395 0.50613247]
0,268,1,[0.15086953 0.53606945]
0,269,1,[0.17981013 0.51782079]
0,270,1,[0.19789969 0.45504695]
0,271,1,[0.08548276 0.62270639]
0,272,1,[0.19544918 0.49379884]
0,273,1,[0.2047426  0.48240067]
0,274,1,[0.1870966  0.53650167]
0,275,1,[0.15522808 0.49774159]
0,276,1,[0.22954062 0.44952167]
0,277,1,[0.17114835 0.54415629]
0,278,1,[0.13125986 0.5195444 ]
0,279,1,[0.13654398 0.539556  ]
0,280,1,[0.16171487 0.5083101 ]
0,281,1,[0.16694484 0.52063011]
0,282,1,[0.1657275 0.5322506]
0,283,1,[0.17337457 0.49147731]
0,284,1,[0.26223987 0.42609414]
0,285,1,[0.17100559 0.48928626]
0,286,1,[0.22039815 0.50501624]
0,287,1,[0.21199224 0.48825559]
0,288,1,[0.23424998 0.42236299]
0,289,1,[0.05336841 0.60489808]
0,290,1,[0.07710852 0.57964743]
0,291,1,[0.19020512 0.48592016]
0,292,1,[0.23873142 0.42318415]
0,293,1,[0.14793969 0.51875015]
0,294,1,[0.15562887 0.48851879]
0,295,1,[0.20971817 0.4433241 ]
0,296,1,[0.13300177 0.5362833 ]
0,297,1,[0.17819999 0.45676088]
0,298,1,[0.12488174 0.55780262]
0,299,1,[0.16769231 0.51368997]
0,300,1,[0.10659102 0.56374225]
0,301,1,[0.2657772  0.39529105]
0,302,1,[0.19460751 0.46178838]
0,303,1,[0.14570998 0.52317983]
0,304,1,[0.1642815  0.51708087]
0,305,1,[0.15410737 0.53643116]
0,306,1,[0.1775422  0.50688314]
0,307,1,[0.15642265 0.49873057]
0,308,1,[0.1633048  0.51047142]
0,309,1,[0.16338097 0.51279001]
0,310,1,[0.12378938 0.5518175 ]
0,311,1,[0.20840355 0.48716654]
0,312,1,[0.24394732 0.4317187 ]
0,313,1,[0.13118217 0.53046279]
0,314,1,[0.1985353 0.4690249]
0,315,1,[0.17976289 0.50744565]
0,316,1,[0.10757661 0.57579273]
0,317,1,[0.20214885 0.51963688]
0,318,1,[0.26187245 0.46762733]
0,319,1,[0.18312109 0.52138817]
0,320,1,[0.1122041  0.59825985]
0,321,1,[0.12175699 0.56101673]
0,322,1,[0.15580586 0.54118075]
0,323,1,[0.14781511 0.5265517 ]
0,324,1,[0.15262096 0.53918596]
0,325,1,[0.11431285 0.59681454]
0,326,1,[0.14830374 0.52295255]
0,327,1,[0.15347723 0.54419572]
0,328,1,[0.18196484 0.52216467]
0,329,1,[0.19199244 0.44025745]
0,330,1,[0.16882814 0.47703083]
0,331,1,[0.16091775 0.50303686]
0,332,1,[0.14680193 0.58827974]
0,333,1,[0.21445428 0.49407508]
0,334,1,[0.12125722 0.55438073]
0,335,1,[0.19363548 0.49493904]
0,336,1,[0.13944585 0.55102507]
0,337,1,[0.24898543 0.40006143]
0,338,1,[0.14928499 0.59166448]
0,339,1,[0.18376321 0.52002446]
0,340,1,[0.20279273 0.51742684]
0,341,1,[0.1610005  0.57100548]
0,342,1,[0.15702845 0.49355656]
0,343,1,[0.15106161 0.5419334 ]
0,344,1,[0.19047084 0.48603018]
0,345,1,[0.21884047 0.46487809]
0,346,1,[0.18549257 0.48079911]
0,347,1,[0.26617698 0.39781485]
0,348,1,[0.12782948 0.57578711]
0,349,1,[0.14353206 0.56832055]
0,350,1,[0.13265828 0.52712243]
0,351,1,[0.14113733 0.55843664]
0,352,1,[0.15498716 0.54329136]
0,353,1,[0.11401164 0.59792285]
0,354,1,[0.21093916 0.53692743]
0,355,1,[0.1479097  0.52714644]
0,356,1,[0.15199849 0.54550619]
0,357,1,[0.24875212 0.47377117]
0,358,1,[0.1575616  0.55267016]
0,359,1,[0.18549859 0.52567038]
0,360,1,[0.17800315 0.49813334]
0,361,1,[0.21052139 0.49089464]
0,362,1,[0.09917321 0.61166853]
0,363,1,[0.18814816 0.44104254]
0,364,1,[0.17612122 0.50568885]
0,365,1,[0.16148877 0.57054361]
0,366,1,[0.13469401 0.53816099]
0,367,1,[0.1358411  0.54434331]
0,368,1,[0.1946394  0.49214334]
0,369,1,[0.19197036 0.48301007]
0,370,1,[0.19942298 0.46420401]
0,371,1,[0.16685214 0.52344199]
0,372,1,[0.1484192  0.51498871]
0,373,1,[0.26169147 0.43016794]
0,374,1,[0.16597024 0.52262433]
0,375,1,[0.17516212 0.50072115]
0,376,1,[0.21624691 0.50284302]
0,377,1,[0.18066366 0.50876004]
0,378,1,[0.2395705  0.45887506]
0,379,1,[0.20470366 0.4830974 ]
0,380,1,[0.17531581 0.50449352]
0,381,1,[0.16135441 0.50606478]
0,382,1,[0.16212264 0.50586433]
0,383,1,[0.17593839 0.54994785]
0,384,1,[0.2194161  0.46668649]
0,385,1,[0.12053594 0.54615097]
0,386,1,[0.1592855  0.56386476]
0,387,1,[0.18550497 0.52434035]
0,388,1,[0.18955333 0.48045549]
0,389,1,[0.14906027 0.58554279]
0,390,1,[0.1973115  0.49702737]
0,391,1,[0. 0.]
0,392,1,[0.1972244  0.50461444]
0,393,1,[0.1785586 0.4995039]
0,394,1,[0.12049306 0.54909011]
0,395,1,[0.235112   0.48962969]
0,396,1,[0.13296884 0.52930042]
0,397,1,[0.16873683 0.53686137]
0,398,1,[0.18956829 0.49061534]
0,399,1,[0.24280014 0.4272876 ]
0,400,1,[0.13166194 0.59961638]
0,401,1,[0.19750962 0.55590625]
0,402,1,[0.17955715 0.5077403 ]
0,403,1,[0.18503031 0.47773845]
0,404,1,[0.13489727 0.54768707]
0,405,1,[0.15119583 0.53611744]
0,406,1,[0.184276   0.47776796]
0,407,1,[0.17584561 0.49819997]
0,408,1,[0.17556868 0.54706046]
0,409,1,[0.25412869 0.40639781]
0,410,1,[0.15740721 0.55582289]
0,411,1,[0.08182199 0.59893983]
0,412,1,[0.23163263 0.49506975]
0,413,1,[0.1743123  0.48609377]
0,414,1,[0.1645899  0.51877714]
0,415,1,[0.1321386  0.52422301]
0,416,1,[0.16963407 0.4906158 ]
0,417,1,[0.12399173 0.56219495]
0,418,1,[0.12841836 0.58323339]
0,419,1,[0.14338857 0.51453029]
0,420,1,[0.13643465 0.54730834]
0,421,1,[0.11218445 0.58944431]
0,422,1,[0.14874148 0.52519837]
0,423,1,[0.15565118 0.48942454]
0,424,1,[0.16540382 0.52351715]
0,425,1,[0.18877029 0.48904924]
0,426,1,[0.25188412 0.44690144]
0,427,1,[0.19378537 0.49906221]
0,428,1,[0.17392022 0.54345905]
0,429,1,[0.19621325 0.49457887]
0,430,1,[0.27567254 0.40762603]
0,431,1,[0.229849   0.44373205]
0,432,1,[0.18766946 0.52813633]
0,433,1,[0.10909241 0.55962351]
0,434,1,[0.1509093  0.52247665]
0,435,1,[0.1772293  0.50797417]
0,436,1,[0.18833153 0.48367635]
0,437,1,[0.13865665 0.55507576]
0,438,1,[0.16410347 0.52005511]
0,439,1,[0.21436892 0.45702933]
0,440,1,[0.14614629 0.51369113]
0,441,1,[0.06681167 0.6057463 ]
0,442,1,[0.17322521 0.54780704]
0,443,1,[0. 0.]
0,444,1,[0.17550321 0.5084594 ]
0,445,1,[0.16156586 0.56784035]
0,446,1,[0.14767705 0.52101196]
0,447,1,[0.1222328  0.55104425]
0,448,1,[0.18044879 0.5163605 ]
0,449,1,[0.15365387 0.49555564]
0,450,1,[0.16089246 0.51015602]
0,451,1,[0.22677922 0.47711069]
0,452,1,[0.20259349 0.47808664]
0,453,1,[0.14538244 0.57400624]
0,454,1,[0.18677132 0.52430293]
0,455,1,[0.1130019  0.58421795]
0,456,1,[0.21774596 0.4561821 ]
0,457,1,[0.12123119 0.5542779 ]
0,458,1,[0.23106609 0.49546927]
0,459,1,[0.11181942 0.57384175]
0,460,1,[0.21680336 0.50266624]
0,461,1,[0.16526159 0.51942342]
0,462,1,[0.23242001 0.49541825]
0,463,1,[0.12643191 0.56870573]
0,464,1,[0.14720783 0.58251669]
0,465,1,[0.16293354 0.51495389]
0,466,1,[0.18161108 0.46656406]
0,467,1,[0.16082832 0.51310777]
0,468,1,[0.1582199  0.55938634]
0,469,1,[0.14606557 0.5152048 ]
0,470,1,[0.13873606 0.54763859]
0,471,1,[0.11699517 0.53320493]
0,472,1,[0.2073839  0.48496784]
0,473,1,[0.15969451 0.56225517]
0,474,1,[0.17894549 0.51344177]
0,475,1,[0.1693673  0.53999708]
0,476,1,[0.19262777 0.49982234]
0,477,1,[0.23134277 0.44890315]
0,478,1,[0.13780546 0.48492981]
0,479,1,[0.12117007 0.54205571]
0,480,1,[0.18493627 0.47034545]
0,481,1,[0.17552415 0.49699225]
0,482,1,[0.19206973 0.49145027]
0,483,1,[0.1799938 0.4629325]
0,484,1,[0.16497536 0.52570672]
0,485,1,[0.15871875 0.50078931]
0,486,1,[0.18807326 0.48360398]
0,487,1,[0.17912963 0.51947845]
0,488,1,[0.11222904 0.51979362]
0,489,1,[0.18095684 0.50660017]
0,490,1,[0.16375295 0.51593703]
0,491,1,[0.19021672 0.54232865]
0,492,1,[0.13754478 0.54953915]
0,493,1,[0.14568506 0.51996965]
0,494,1,[0.21679353 0.50291844]
0,495,1,[0.22518278 0.44143428]
0,496,1,[0.15424223 0.48666068]
0,497,1,[0.20150325 0.47104734]
0,498,1,[0.22232689 0.47033297]
0,499,1,[0.2133825  0.49676794]
0,500,1,[0.16347032 0.51261733]
0,501,1,[0.22125234 0.43472053]
0,502,1,[0.24822986 0.43510194]
0,503,1,[0.2063429  0.48031515]
0,504,1,[0.13579288 0.61199366]
0,505,1,[0.13363989 0.53845806]
0,506,1,[0.10629349 0.5612066 ]
0,507,1,[0.26499509 0.42624084]
0,508,1,[0.11578843 0.60900971]
0,509,1,[0.11954971 0.54418088]
0,510,1,[0.14939055 0.52289474]
0,511,1,[0.14750704 0.52460974]
0,512,1,[0.20990178 0.53583131]
0,513,1,[0.17572184 0.50051951]
0,514,1,[0.21665593 0.4560692 ]
0,515,1,[0.14343967 0.50668954]
0,516,1,[0.11412957 0.59141911]
0,517,1,[0.21175193 0.49035165]
0,518,1,[0.13235433 0.53881807]
0,519,1,[0. 0.]
0,520,1,[0.20683652 0.47535794]
0,521,1,[0.12058847 0.5524934 ]
0,522,1,[0.21866367 0.46481242]
0,523,1,[0.13739986 0.54406168]
0,524,1,[0.22896107 0.48564969]
0,525,1,[0.24518996 0.42722013]
0,526,1,[0.13834052 0.55407853]
0,527,1,[0.17210659 0.48889237]
0,528,1,[0.18961071 0.48766722]
0,529,1,[0.14491331 0.52299043]
0,530,1,[0.12965773 0.51614693]
0,531,1,[0.14077567 0.49558445]
0,532,1,[0.12254608 0.55481207]
0,533,1,[0.14507169 0.50299307]
0,534,1,[0.1797467  0.50427355]
0,535,1,[0.15999456 0.5037161 ]
0,536,1,[0.2194131  0.46171327]
0,537,1,[0.18382593 0.5186542 ]
0,538,1,[0.20943847 0.48628738]
0,539,1,[0.13951671 0.56239772]
0,540,1,[0.20104586 0.51538029]
0,541,1,[0.11457634 0.59317805]
0,542,1,[0.14111301 0.49404239]
0,543,1,[0.08117312 0.59284259]
0,544,1,[0.21441806 0.45281592]
0,545,1,[0.22340248 0.39677631]
0,546,1,[0.18058205 0.51005559]
0,547,1,[0.17445414 0.49128245]
0,548,1,[0.18545079 0.47726934]
0,549,1,[0.14721841 0.51620176]
0,550,1,[0.12004933 0.55402348]
0,551,1,[0.14351467 0.57088989]
0,552,1,[0.10681911 0.56166215]
0,553,1,[0.14520021 0.51188205]
0,554,1,[0.18079193 0.51755836]
0,555,1,[0.16491037 0.51741269]
0,556,1,[0.15681316 0.49597636]
0,557,1,[0.1935896  0.49397335]
0,558,1,[0.13301483 0.53169731]
0,559,1,[0.21746879 0.50437648]
0,560,1,[0.17105271 0.54013083]
0,561,1,[0.14142194 0.55545472]
0,562,1,[0.22592242 0.47667167]
0,563,1,[0.1956569 0.5003165]
0,564,1,[0.15344979 0.53717442]
0,565,1,[0.13264384 0.53881088]
0,566,1,[0.10977114 0.57833212]
0,567,1,[0.19486519 0.49721779]
0,568,1,[0.18873063 0.49458402]
0,569,1,[0.17935923 0.50286069]
0,570,1,[0.11214915 0.51623155]
0,571,1,[0.19754723 0.46070959]
0,572,1,[0.13941779 0.54524286]
0,573,1,[0.1833421  0.46761956]
0,574,1,[0.15968438 0.49771694]
0,575,1,[0.18395262 0.52368583]
0,576,1,[0.12147001 0.5584189 ]
0,577,1,[0.16098712 0.51417244]
0,578,1,[0.15220219 0.53458443]
0,579,1,[0.11477945 0.59659572]
0,580,1,[0.20041043 0.51224536]
0,581,1,[0.1480969  0.52738498]
0,582,1,[0.1643762 0.5143232]
0,583,1,[0.1845956  0.51210164]
0,584,1,[0.09706966 0.59716405]
0,585,1,[0.18100813 0.51841513]
0,586,1,[0.14733952 0.53529713]
0,587,1,[0.19223955 0.4982496 ]
0,588,1,[0.16944249 0.53438938]
0,589,1,[0.23807197 0.46063808]
0,590,1,[0.21881614 0.51003828]
0,591,1,[0.16608051 0.52106943]
0,592,1,[0.20673557 0.43392772]
0,593,1,[0.22474059 0.43467209]
0,594,1,[0.1765624  0.56436112]
0,595,1,[0.22594493 0.47355876]
0,596,1,[0.09381076 0.5779948 ]
0,597,1,[0.23050196 0.44646993]
0,598,1,[0.19344018 0.44639337]
0,599,1,[0.20811283 0.47729103]
0,600,1,[0.14782002 0.52155346]
0,601,1,[0.09730692 0.59750951]
0,602,1,[0.23307722 0.41429435]
0,603,1,[0.14494006 0.50669591]
0,604,1,[0.23764291 0.41954375]
0,605,1,[0.15706518 0.55314667]
0,606,1,[0.1968063  0.45674796]
0,607,1,[0.15241015 0.53523279]
0,608,1,[0.20130405 0.46996127]
0,609,1,[0.20187428 0.43580949]
0,610,1,[0.17521128 0.55611528]
0,611,1,[0.11594893 0.52878185]
0,612,1,[0.23988682 0.47535907]
0,613,1,[0.17177415 0.49551104]
0,614,1,[0.13209964 0.52886203]
0,615,1,[0.16721036 0.52061667]
0,616,1,[0.14812654 0.52555805]
0,617,1,[0.13296042 0.5287119 ]
0,618,1,[0.20750008 0.43843291]
0,619,1,[0.16620202 0.52791753]
0,620,1,[0.16236372 0.50663927]
0,621,1,[0.1353109  0.54111432]
0,622,1,[0.16124326 0.51837832]
0,623,1,[0.21643741 0.50247054]
0,624,1,[0.10773671 0.5618431 ]
0,625,1,[0.1779407  0.49851346]
0,626,1,[0.12594932 0.58156856]
0,627,1,[0.16414906 0.46584246]
0,628,1,[0.16395788 0.51831532]
0,629,1,[0.109427   0.56981113]
0,630,1,[0.09937961 0.61023887]
0,631,1,[0.09421803 0.57766699]
0,632,1,[0.18327168 0.47467084]
0,633,1,[0.1171532  0.54652684]
0,634,1,[0.23116549 0.44867627]
0,635,1,[0.209945  0.4982993]
0,636,1,[0.07957837 0.57543855]
0,637,1,[0.1965358  0.45703603]
0,638,1,[0.28386412 0.42283881]
0,639,1,[0.17340064 0.49394153]
0,640,1,[0.16444511 0.51714212]
0,641,1,[0.17909205 0.50616147]
0,642,1,[0.17189399 0.5312191 ]
0,643,1,[0.21465062 0.5008017 ]
0,644,1,[0.1225008  0.55486314]
0,645,1,[0.18824363 0.48475433]
0,646,1,[0.1653607  0.47192041]
0,647,1,[0.19458321 0.49864869]
0,648,1,[0.22692159 0.43253109]
0,649,1,[0.18064269 0.46393463]
0,650,1,[0.20034893 0.50541952]
0,651,1,[0.13034241 0.59702837]
0,652,1,[0.20931625 0.48825474]
0,653,1,[0.12127975 0.55124954]
0,654,1,[0.18501982 0.47171593]
0,655,1,[0.22512045 0.43434416]
0,656,1,[0.11640425 0.53208327]
0,657,1,[0.17790548 0.50296937]
0,658,1,[0.25913131 0.46094586]
0,659,1,[0.25977691 0.42604197]
0,660,1,[0.13845553 0.54855509]
0,661,1,[0.18588241 0.47671182]
0,662,1,[0.15804412 0.49887179]
0,663,1,[0.18154033 0.50932881]
0,664,1,[0.153947   0.52972444]
0,665,1,[0.17998275 0.50568965]
0,666,1,[0.16038066 0.50561352]
0,667,1,[0.18401272 0.46710529]
0,668,1,[0.17495958 0.49054073]
0,669,1,[0.17574503 0.49343167]
0,670,1,[0.20422786 0.43025714]
0,671,1,[0.24766083 0.47806732]
0,672,1,[0.14541983 0.57805672]
0,673,1,[0.21522077 0.49533864]
0,674,1,[0.182234   0.51414112]
0,675,1,[0.14438471 0.57817711]
0,676,1,[0.16608652 0.52116451]
0,677,1,[0.20569108 0.4713981 ]
0,678,1,[0.24318819 0.43615593]
0,679,1,[0.16199878 0.50485325]
0,680,1,[0.15776408 0.50108452]
0,681,1,[0.1333931  0.53165524]
0,682,1,[0.19191269 0.49521412]
0,683,1,[0.20638715 0.47493898]
0,684,1,[0.21230771 0.45187061]
0,685,1,[0.20852469 0.48124069]
0,686,1,[0.18918322 0.48508062]
0,687,1,[0.09565258 0.58640444]
0,688,1,[0.15656354 0.50180518]
0,689,1,[0.13465386 0.53781515]
